Alliance,Carrier,Origin,Destination,Equip,seats_f,start_date,end_date,days_flying
non_aligned,EK,ABJ,ACC,77W,8,2015-01-06,2015-03-28,81
non_aligned,EK,ABV,DXB,772,12,2015-02-01,2015-03-28,55
non_aligned,EK,ACC,ABJ,77W,8,2015-01-06,2015-03-28,81
non_aligned,EK,ACC,DXB,77W,8,2015-01-06,2015-03-28,81
non_aligned,EK,ADD,DXB,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,ADL,DXB,77W,8,2014-12-01,2015-04-04,124
non_aligned,EK,AKL,BNE,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,AKL,MEL,388,14,2014-12-01,2015-04-04,124
non_aligned,EK,AKL,SYD,388,14,2014-12-01,2015-04-04,124
non_aligned,EK,ALG,DXB,345,12,2014-12-02,2015-03-27,115
non_aligned,EK,AMD,DXB,332,12,2014-12-01,2015-03-29,118
non_aligned,EK,AMD,DXB,332,12,2014-12-02,2015-03-27,115
non_aligned,EK,AMM,DXB,332,12,2014-12-01,2015-03-26,115
non_aligned,EK,AMM,DXB,332,12,2015-01-02,2015-03-26,83
non_aligned,EK,AMM,DXB,77W,8,2015-01-03,2015-03-21,77
non_aligned,EK,AMS,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,AMS,DXB,77W,8,2014-12-28,2015-03-28,90
non_aligned,EK,ARN,DXB,77W,8,2015-01-20,2015-03-28,67
non_aligned,EK,ATH,DXB,345,12,2015-01-01,2015-03-28,86
non_aligned,EK,BAH,DXB,332,12,2014-12-01,2015-10-24,327
non_aligned,EK,BAH,DXB,332,12,2014-12-21,2015-03-28,97
non_aligned,EK,BAH,DXB,332,12,2014-12-25,2015-03-26,91
non_aligned,EK,BAH,DXB,332,12,2015-02-04,2015-03-26,50
non_aligned,EK,BAH,DXB,332,12,2015-02-04,2015-04-01,56
non_aligned,EK,BAH,DXB,332,12,2015-02-05,2015-03-31,54
non_aligned,EK,BCN,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,BEY,DXB,332,12,2015-01-04,2015-03-27,82
non_aligned,EK,BEY,DXB,332,12,2015-01-18,2015-03-28,69
non_aligned,EK,BEY,DXB,345,12,2015-01-05,2015-03-28,82
non_aligned,EK,BGW,DXB,332,12,2014-12-05,2015-03-27,112
non_aligned,EK,BGW,DXB,332,12,2015-01-24,2015-03-28,63
non_aligned,EK,BHX,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,BHX,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,BKK,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,BKK,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,BKK,DXB,388,14,2014-12-01,2015-03-29,118
non_aligned,EK,BKK,DXB,77W,8,2014-12-01,2015-03-29,118
non_aligned,EK,BKK,DXB,77W,8,2015-01-04,2015-03-29,84
non_aligned,EK,BKK,DXB,77W,8,2015-02-04,2015-03-28,52
non_aligned,EK,BKK,HKG,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,BKK,SYD,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,BLR,DXB,772,12,2015-02-19,2015-03-28,37
non_aligned,EK,BLR,DXB,77L,8,2014-12-01,2015-03-29,118
non_aligned,EK,BLR,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,BNE,AKL,388,14,2014-12-01,2015-03-29,118
non_aligned,EK,BNE,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,BNE,SIN,77W,8,2014-12-01,2015-03-29,118
non_aligned,EK,BOM,DXB,388,14,2014-12-01,2015-03-29,118
non_aligned,EK,BOM,DXB,772,12,2015-02-09,2015-03-28,47
non_aligned,EK,BOM,DXB,773,12,2014-12-01,2015-03-28,117
non_aligned,EK,BOM,DXB,773,12,2014-12-14,2015-03-22,98
non_aligned,EK,BOM,DXB,77W,8,2014-12-03,2015-03-27,114
non_aligned,EK,BOM,DXB,77W,8,2014-12-11,2015-03-28,107
non_aligned,EK,BOS,DXB,77W,8,2014-12-01,2015-03-07,96
non_aligned,EK,BRU,DXB,77W,8,2015-02-02,2015-03-28,54
non_aligned,EK,BSR,DXB,332,12,2015-02-01,2015-03-24,51
non_aligned,EK,BSR,DXB,332,12,2015-02-04,2015-03-26,50
non_aligned,EK,BSR,DXB,332,12,2015-02-06,2015-03-27,49
non_aligned,EK,BSR,DXB,332,12,2015-02-07,2015-03-28,49
non_aligned,EK,BUD,DXB,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,CAI,DXB,772,12,2014-12-07,2015-03-22,105
non_aligned,EK,CAI,DXB,772,12,2014-12-15,2015-03-23,98
non_aligned,EK,CAI,DXB,773,12,2015-01-15,2015-03-27,71
non_aligned,EK,CAI,DXB,77W,8,2015-01-06,2015-03-28,81
non_aligned,EK,CAI,DXB,77W,8,2015-01-12,2015-03-28,75
non_aligned,EK,CAI,DXB,77W,8,2015-01-27,2015-03-24,56
non_aligned,EK,CAN,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,CCJ,DXB,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,CCJ,DXB,772,12,2014-12-03,2015-03-28,115
non_aligned,EK,CCJ,DXB,772,12,2014-12-05,2015-03-27,112
non_aligned,EK,CCU,DXB,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,CCU,DXB,332,12,2015-01-16,2015-03-28,71
non_aligned,EK,CDG,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,CDG,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,CDG,DXB,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,CGK,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,CGK,DXB,77W,8,2014-12-01,2015-03-29,118
non_aligned,EK,CGK,DXB,77W,8,2014-12-06,2015-03-29,113
non_aligned,EK,CHC,SYD,77W,8,2014-12-01,2015-04-04,124
non_aligned,EK,CMB,DXB,773,12,2015-01-31,2015-03-28,56
non_aligned,EK,CMB,DXB,77W,8,2014-12-01,2015-03-29,118
non_aligned,EK,CMB,DXB,77W,8,2014-12-09,2015-03-28,109
non_aligned,EK,CMN,DXB,77W,8,2015-01-29,2015-03-28,58
non_aligned,EK,COK,DXB,332,12,2014-12-06,2015-03-28,112
non_aligned,EK,COK,DXB,332,12,2014-12-07,2015-03-22,105
non_aligned,EK,COK,DXB,772,12,2014-12-01,2015-03-23,112
non_aligned,EK,COK,DXB,772,12,2014-12-02,2015-03-24,112
non_aligned,EK,COK,DXB,772,12,2014-12-03,2015-03-26,113
non_aligned,EK,COK,DXB,772,12,2014-12-05,2015-03-27,112
non_aligned,EK,COK,DXB,773,12,2014-12-02,2015-03-26,114
non_aligned,EK,COK,DXB,773,12,2014-12-05,2015-03-27,112
non_aligned,EK,COK,DXB,77W,8,2014-12-01,2015-03-29,118
non_aligned,EK,COK,DXB,77W,8,2014-12-06,2015-03-28,112
non_aligned,EK,CPH,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,CPT,DXB,77W,8,2014-12-25,2015-03-28,93
non_aligned,EK,CPT,DXB,77W,8,2014-12-31,2015-03-28,87
non_aligned,EK,DAC,DXB,332,12,2015-01-22,2015-03-28,65
non_aligned,EK,DAC,DXB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DAC,DXB,77W,8,2015-01-16,2015-03-28,71
non_aligned,EK,DAR,DXB,332,12,2015-01-01,2015-10-24,296
non_aligned,EK,DAR,DXB,773,12,2015-01-11,2015-10-24,286
non_aligned,EK,DEL,DXB,772,12,2014-12-20,2015-03-28,98
non_aligned,EK,DEL,DXB,773,12,2014-12-06,2015-03-28,112
non_aligned,EK,DEL,DXB,773,12,2015-01-16,2015-03-29,72
non_aligned,EK,DEL,DXB,77L,8,2014-12-13,2015-03-28,105
non_aligned,EK,DEL,DXB,77W,8,2014-12-01,2015-03-27,116
non_aligned,EK,DEL,DXB,77W,8,2014-12-19,2015-03-27,98
non_aligned,EK,DFW,DXB,388,14,2014-12-01,2015-03-07,96
non_aligned,EK,DKR,DXB,343,12,2015-02-20,2015-03-27,35
non_aligned,EK,DME,DXB,773,12,2015-01-30,2015-03-29,58
non_aligned,EK,DME,DXB,77W,8,2014-12-23,2015-03-28,95
non_aligned,EK,DMM,DXB,332,12,2014-12-02,2015-03-24,112
non_aligned,EK,DMM,DXB,332,12,2014-12-02,2015-03-27,115
non_aligned,EK,DMM,DXB,332,12,2014-12-05,2015-03-27,112
non_aligned,EK,DMM,DXB,332,12,2014-12-05,2015-05-29,175
non_aligned,EK,DMM,DXB,332,12,2014-12-21,2015-05-31,161
non_aligned,EK,DMM,DXB,332,12,2014-12-27,2015-03-28,91
non_aligned,EK,DMM,DXB,332,12,2014-12-30,2015-03-28,88
non_aligned,EK,DMM,DXB,332,12,2015-01-26,2015-03-23,56
non_aligned,EK,DMM,DXB,772,12,2014-12-25,2015-03-26,91
non_aligned,EK,DMM,DXB,77W,8,2014-12-06,2015-08-01,238
non_aligned,EK,DMM,DXB,77W,8,2015-01-12,2015-03-23,70
non_aligned,EK,DMM,DXB,77W,8,2015-01-21,2015-03-25,63
non_aligned,EK,DMM,DXB,77W,8,2015-01-21,2015-03-26,64
non_aligned,EK,DOH,DXB,332,12,2015-01-17,2015-03-28,70
non_aligned,EK,DOH,DXB,772,12,2015-02-18,2015-03-25,35
non_aligned,EK,DOH,DXB,772,12,2015-02-20,2015-03-27,35
non_aligned,EK,DOH,DXB,77W,8,2015-02-04,2015-03-28,52
non_aligned,EK,DOH,DXB,77W,8,2015-02-15,2015-03-28,41
non_aligned,EK,DUB,DXB,77W,8,2014-12-30,2015-03-28,88
non_aligned,EK,DUB,DXB,77W,8,2015-01-10,2015-03-28,77
non_aligned,EK,DUR,DXB,77W,8,2015-01-01,2015-03-28,86
non_aligned,EK,DUS,DXB,77W,8,2014-12-22,2015-03-28,96
non_aligned,EK,DUS,DXB,77W,8,2015-01-04,2015-03-28,83
non_aligned,EK,DXB,ABV,772,12,2015-02-01,2015-03-28,55
non_aligned,EK,DXB,ACC,77W,8,2015-01-06,2015-03-28,81
non_aligned,EK,DXB,ADD,332,12,2014-12-01,2015-10-24,327
non_aligned,EK,DXB,ADL,77W,8,2014-12-01,2015-04-04,124
non_aligned,EK,DXB,ALG,345,12,2014-12-02,2015-03-27,115
non_aligned,EK,DXB,AMD,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,AMD,332,12,2014-12-02,2015-03-27,115
non_aligned,EK,DXB,AMM,332,12,2014-12-01,2015-03-26,115
non_aligned,EK,DXB,AMM,332,12,2015-01-02,2015-03-26,83
non_aligned,EK,DXB,AMM,77W,8,2015-01-03,2015-03-21,77
non_aligned,EK,DXB,AMS,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,AMS,77W,8,2014-12-28,2015-03-28,90
non_aligned,EK,DXB,ARN,77W,8,2015-01-20,2015-03-28,67
non_aligned,EK,DXB,ATH,345,12,2015-01-01,2015-03-28,86
non_aligned,EK,DXB,BAH,332,12,2014-12-01,2015-10-24,327
non_aligned,EK,DXB,BAH,332,12,2014-12-21,2015-03-28,97
non_aligned,EK,DXB,BAH,332,12,2014-12-25,2015-03-26,91
non_aligned,EK,DXB,BAH,332,12,2015-02-04,2015-03-26,50
non_aligned,EK,DXB,BAH,332,12,2015-02-04,2015-04-01,56
non_aligned,EK,DXB,BAH,332,12,2015-02-05,2015-03-31,54
non_aligned,EK,DXB,BCN,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,BEY,332,12,2015-01-04,2015-03-27,82
non_aligned,EK,DXB,BEY,332,12,2015-01-18,2015-03-28,69
non_aligned,EK,DXB,BEY,345,12,2015-01-05,2015-03-28,82
non_aligned,EK,DXB,BGW,332,12,2014-12-05,2015-11-27,357
non_aligned,EK,DXB,BGW,332,12,2015-01-24,2015-10-24,273
non_aligned,EK,DXB,BHX,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,BHX,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,BKK,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,BKK,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,BKK,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,BKK,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,BKK,77W,8,2015-01-03,2015-03-28,84
non_aligned,EK,DXB,BKK,77W,8,2015-02-04,2015-03-28,52
non_aligned,EK,DXB,BLR,772,12,2015-02-19,2015-03-28,37
non_aligned,EK,DXB,BLR,77L,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,BLR,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,BNE,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,BOM,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,BOM,772,12,2015-02-09,2015-03-28,47
non_aligned,EK,DXB,BOM,773,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,BOM,773,12,2014-12-14,2015-03-22,98
non_aligned,EK,DXB,BOM,77W,8,2014-12-03,2015-03-27,114
non_aligned,EK,DXB,BOM,77W,8,2014-12-11,2015-03-28,107
non_aligned,EK,DXB,BOS,77W,8,2014-12-01,2015-03-07,96
non_aligned,EK,DXB,BRU,77W,8,2015-02-02,2015-03-28,54
non_aligned,EK,DXB,BSR,332,12,2015-02-01,2015-03-24,51
non_aligned,EK,DXB,BSR,332,12,2015-02-04,2015-04-02,57
non_aligned,EK,DXB,BSR,332,12,2015-02-06,2015-03-27,49
non_aligned,EK,DXB,BSR,332,12,2015-02-07,2015-03-28,49
non_aligned,EK,DXB,BUD,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,CAI,772,12,2014-12-07,2015-03-22,105
non_aligned,EK,DXB,CAI,772,12,2014-12-15,2015-03-23,98
non_aligned,EK,DXB,CAI,773,12,2015-01-15,2015-03-27,71
non_aligned,EK,DXB,CAI,77W,8,2015-01-06,2015-03-28,81
non_aligned,EK,DXB,CAI,77W,8,2015-01-12,2015-03-28,75
non_aligned,EK,DXB,CAI,77W,8,2015-01-27,2015-03-24,56
non_aligned,EK,DXB,CAN,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,CCJ,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,CCJ,772,12,2014-12-03,2015-03-28,115
non_aligned,EK,DXB,CCJ,772,12,2014-12-05,2015-03-27,112
non_aligned,EK,DXB,CCU,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,CCU,332,12,2015-01-16,2015-03-28,71
non_aligned,EK,DXB,CDG,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,CDG,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,CDG,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,CGK,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,CGK,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,CGK,77W,8,2014-12-05,2015-03-28,113
non_aligned,EK,DXB,CMB,773,12,2015-01-31,2015-03-28,56
non_aligned,EK,DXB,CMB,77W,8,2014-12-09,2015-03-28,109
non_aligned,EK,DXB,CMN,77W,8,2015-01-29,2015-03-28,58
non_aligned,EK,DXB,COK,332,12,2014-12-05,2015-03-27,112
non_aligned,EK,DXB,COK,332,12,2014-12-07,2015-03-22,105
non_aligned,EK,DXB,COK,772,12,2014-12-01,2015-03-23,112
non_aligned,EK,DXB,COK,772,12,2014-12-01,2015-03-23,112
non_aligned,EK,DXB,COK,772,12,2014-12-02,2015-03-25,113
non_aligned,EK,DXB,COK,772,12,2014-12-05,2015-03-27,112
non_aligned,EK,DXB,COK,773,12,2014-12-02,2015-03-26,114
non_aligned,EK,DXB,COK,773,12,2014-12-04,2015-03-26,112
non_aligned,EK,DXB,COK,77W,8,2014-12-06,2015-03-28,112
non_aligned,EK,DXB,COK,77W,8,2014-12-06,2015-03-28,112
non_aligned,EK,DXB,CPH,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,CPT,77W,8,2014-12-25,2015-03-28,93
non_aligned,EK,DXB,CPT,77W,8,2014-12-31,2015-03-28,87
non_aligned,EK,DXB,DAC,332,12,2015-01-22,2015-03-28,65
non_aligned,EK,DXB,DAC,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,DAC,77W,8,2015-01-16,2015-03-28,71
non_aligned,EK,DXB,DAR,332,12,2015-01-01,2015-03-28,86
non_aligned,EK,DXB,DAR,773,12,2015-01-11,2015-03-28,76
non_aligned,EK,DXB,DEL,772,12,2014-12-20,2015-03-28,98
non_aligned,EK,DXB,DEL,773,12,2014-12-06,2015-03-28,112
non_aligned,EK,DXB,DEL,773,12,2015-01-15,2015-03-28,72
non_aligned,EK,DXB,DEL,77L,8,2014-12-13,2015-03-28,105
non_aligned,EK,DXB,DEL,77W,8,2014-12-01,2015-03-27,116
non_aligned,EK,DXB,DEL,77W,8,2014-12-19,2015-03-27,98
non_aligned,EK,DXB,DFW,388,14,2014-12-01,2015-03-07,96
non_aligned,EK,DXB,DKR,343,12,2015-02-20,2015-03-27,35
non_aligned,EK,DXB,DME,773,12,2015-01-29,2015-03-28,58
non_aligned,EK,DXB,DME,77W,8,2014-12-23,2015-03-28,95
non_aligned,EK,DXB,DMM,332,12,2014-12-02,2015-03-24,112
non_aligned,EK,DXB,DMM,332,12,2014-12-02,2015-03-27,115
non_aligned,EK,DXB,DMM,332,12,2014-12-05,2015-03-27,112
non_aligned,EK,DXB,DMM,332,12,2014-12-05,2015-03-27,112
non_aligned,EK,DXB,DMM,332,12,2014-12-21,2015-03-22,91
non_aligned,EK,DXB,DMM,332,12,2014-12-27,2015-03-28,91
non_aligned,EK,DXB,DMM,332,12,2014-12-30,2015-03-28,88
non_aligned,EK,DXB,DMM,332,12,2015-01-26,2015-03-23,56
non_aligned,EK,DXB,DMM,772,12,2014-12-25,2015-03-26,91
non_aligned,EK,DXB,DMM,77W,8,2014-12-06,2015-03-28,112
non_aligned,EK,DXB,DMM,77W,8,2015-01-12,2015-03-23,70
non_aligned,EK,DXB,DMM,77W,8,2015-01-21,2015-03-25,63
non_aligned,EK,DXB,DMM,77W,8,2015-01-21,2015-03-26,64
non_aligned,EK,DXB,DOH,332,12,2015-01-17,2015-04-02,75
non_aligned,EK,DXB,DOH,772,12,2015-02-18,2015-03-25,35
non_aligned,EK,DXB,DOH,772,12,2015-02-20,2015-04-30,69
non_aligned,EK,DXB,DOH,77W,8,2015-02-04,2015-03-28,52
non_aligned,EK,DXB,DOH,77W,8,2015-02-15,2015-03-28,41
non_aligned,EK,DXB,DOH,77W,8,2015-03-01,2015-04-29,59
non_aligned,EK,DXB,DUB,77W,8,2014-12-30,2015-03-28,88
non_aligned,EK,DXB,DUB,77W,8,2015-01-10,2015-03-28,77
non_aligned,EK,DXB,DUR,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,DUS,77W,8,2014-12-22,2015-03-28,96
non_aligned,EK,DXB,DUS,77W,8,2015-01-04,2015-03-28,83
non_aligned,EK,DXB,EBB,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,EBL,332,12,2014-12-02,2015-03-28,116
non_aligned,EK,DXB,EBL,332,12,2014-12-07,2015-03-22,105
non_aligned,EK,DXB,FCO,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,FCO,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,FCO,773,12,2015-01-07,2015-03-28,80
non_aligned,EK,DXB,FRA,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,FRA,77W,8,2014-12-28,2015-03-28,90
non_aligned,EK,DXB,FRA,77W,8,2014-12-30,2015-03-28,88
non_aligned,EK,DXB,GIG,77L,8,2015-02-22,2015-10-17,237
non_aligned,EK,DXB,GLA,77W,8,2014-12-09,2015-03-28,109
non_aligned,EK,DXB,GLA,77W,8,2015-01-03,2015-03-28,84
non_aligned,EK,DXB,GRU,77W,8,2015-02-22,2015-03-28,34
non_aligned,EK,DXB,GVA,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,HAM,77W,8,2014-12-19,2015-03-28,99
non_aligned,EK,DXB,HAM,77W,8,2015-01-04,2015-03-28,83
non_aligned,EK,DXB,HKG,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,HKG,388,14,2014-12-03,2015-03-28,115
non_aligned,EK,DXB,HKG,77W,8,2014-12-01,2015-03-24,113
non_aligned,EK,DXB,HKG,77W,8,2015-02-13,2015-03-28,43
non_aligned,EK,DXB,HKT,77W,8,2015-02-17,2015-03-28,39
non_aligned,EK,DXB,HND,77L,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,HYD,772,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,HYD,77L,8,2014-12-17,2015-03-27,100
non_aligned,EK,DXB,HYD,77W,8,2014-12-20,2015-03-28,98
non_aligned,EK,DXB,HYD,77W,8,2015-01-16,2015-03-28,71
non_aligned,EK,DXB,IAD,77W,8,2014-12-01,2015-03-07,96
non_aligned,EK,DXB,IAH,388,14,2014-12-03,2015-03-07,94
non_aligned,EK,DXB,ICN,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,IKA,77W,8,2015-02-01,2015-03-21,48
non_aligned,EK,DXB,IKA,77W,8,2015-02-04,2015-03-21,45
non_aligned,EK,DXB,ISB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,ISB,77W,8,2015-01-03,2015-03-28,84
non_aligned,EK,DXB,IST,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,IST,77W,8,2014-12-02,2015-03-28,116
non_aligned,EK,DXB,JED,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,JED,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,JED,388,14,2014-12-04,2015-03-27,113
non_aligned,EK,DXB,JFK,388,14,2014-12-01,2015-03-07,96
non_aligned,EK,DXB,JFK,388,14,2014-12-01,2015-03-07,96
non_aligned,EK,DXB,JNB,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,JNB,77W,8,2014-12-01,2015-10-24,327
non_aligned,EK,DXB,JNB,77W,8,2014-12-10,2015-10-24,318
non_aligned,EK,DXB,JNB,77W,8,2015-01-04,2015-03-28,83
non_aligned,EK,DXB,KHI,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,KHI,77W,8,2015-01-15,2015-03-28,72
non_aligned,EK,DXB,KHI,77W,8,2015-01-17,2015-03-28,70
non_aligned,EK,DXB,KHI,77W,8,2015-02-01,2015-03-27,54
non_aligned,EK,DXB,KHI,77W,8,2015-02-06,2015-03-28,50
non_aligned,EK,DXB,KHI,77W,8,2015-02-13,2015-03-28,43
non_aligned,EK,DXB,KHI,77W,8,2015-02-15,2015-03-28,41
non_aligned,EK,DXB,KIX,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,KRT,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,KUL,388,14,2015-02-01,2015-03-28,55
non_aligned,EK,DXB,KUL,773,12,2014-12-31,2015-03-28,87
non_aligned,EK,DXB,KUL,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,KUL,77W,8,2014-12-01,2015-04-03,123
non_aligned,EK,DXB,KWI,332,12,2015-01-18,2015-03-27,68
non_aligned,EK,DXB,KWI,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,KWI,773,12,2015-02-07,2015-03-28,49
non_aligned,EK,DXB,KWI,77W,8,2015-01-15,2015-03-26,70
non_aligned,EK,DXB,KWI,77W,8,2015-01-16,2015-03-28,71
non_aligned,EK,DXB,KWI,77W,8,2015-01-22,2015-03-06,43
non_aligned,EK,DXB,KWI,77W,8,2015-02-04,2015-03-25,49
non_aligned,EK,DXB,KWI,77W,8,2015-02-06,2015-03-28,50
non_aligned,EK,DXB,KWI,77W,8,2015-02-14,2015-03-28,42
non_aligned,EK,DXB,KWI,77W,8,2015-02-23,2015-03-28,33
non_aligned,EK,DXB,LAD,77W,8,2014-12-16,2015-03-28,102
non_aligned,EK,DXB,LAX,388,14,2014-12-01,2015-03-07,96
non_aligned,EK,DXB,LCA,332,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,LED,332,12,2015-02-01,2015-03-28,55
non_aligned,EK,DXB,LGW,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,LGW,77W,8,2014-12-10,2015-03-28,108
non_aligned,EK,DXB,LGW,77W,8,2015-01-06,2015-03-28,81
non_aligned,EK,DXB,LHE,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,LHE,77W,8,2015-02-01,2015-03-28,55
non_aligned,EK,DXB,LHR,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,LHR,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,LHR,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,LHR,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,LHR,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,LIS,77W,8,2014-12-31,2015-03-28,87
non_aligned,EK,DXB,LOS,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,LOS,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,LUN,343,12,2014-12-01,2015-10-24,327
non_aligned,EK,DXB,MAA,772,12,2014-12-02,2015-03-28,116
non_aligned,EK,DXB,MAA,773,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,MAA,773,12,2014-12-11,2015-03-28,107
non_aligned,EK,DXB,MAA,77W,8,2014-12-01,2015-03-27,116
non_aligned,EK,DXB,MAD,77W,8,2014-12-24,2015-03-28,94
non_aligned,EK,DXB,MAD,77W,8,2014-12-30,2015-03-28,88
non_aligned,EK,DXB,MAN,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,MAN,77W,8,2015-01-07,2015-03-28,80
non_aligned,EK,DXB,MAN,77W,8,2015-02-10,2015-03-28,46
non_aligned,EK,DXB,MCT,332,12,2014-12-20,2015-03-28,98
non_aligned,EK,DXB,MCT,332,12,2015-02-03,2015-03-27,52
non_aligned,EK,DXB,MCT,332,12,2015-02-03,2015-03-27,52
non_aligned,EK,DXB,MCT,332,12,2015-02-04,2015-03-28,52
non_aligned,EK,DXB,MCT,332,12,2015-02-07,2015-03-28,49
non_aligned,EK,DXB,MED,332,12,2015-01-31,2015-03-28,56
non_aligned,EK,DXB,MED,332,12,2015-02-01,2015-03-27,54
non_aligned,EK,DXB,MEL,388,14,2014-12-01,2015-03-27,116
non_aligned,EK,DXB,MLE,773,12,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,MLE,77W,8,2014-12-19,2015-03-27,98
non_aligned,EK,DXB,MLE,77W,8,2015-01-09,2015-03-28,78
non_aligned,EK,DXB,MNL,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,MNL,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,MNL,77W,8,2014-12-27,2015-03-28,91
non_aligned,EK,DXB,MRU,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,MRU,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,MUC,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,MUC,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,MXP,388,14,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,MXP,77W,8,2014-12-01,2015-03-28,117
non_aligned,EK,DXB,MXP,77W,8,2014-12-28,2015-03-28,90
